,REGION,LAT,LONG,NAMA_UNIV,KODE,PROGRAM_STUDI,DAYA_TAMPUNG__2020,PEMINAT__2019,JENIS_PORTOFOLIO,DAYA_TAMPUNG__2019,PEMINAT__2018,PEMINAT__2017,PEMINAT__2016,DAYA_TAMPUNG__2018,DAYA_TAMPUNG__2017,DAYA_TAMPUNG__2016,REGIOn,AKREDITASI_PT,PEMINAT__2020,,,
2027,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831096,PEND. SAINS,46,788,Tidak Ada,43,876,686,647,45,41,27,JAWA,A,903,3831096,0,0
2028,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831107,PEND. TEKNIK ELEKTRO,41,365,Tidak Ada,39,230,327,236,20,41,20,JAWA,A,362,3831107,0,0
2029,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831115,PEND. TEKNIK MESIN,40,291,Tidak Ada,38,240,335,319,22,46,23,JAWA,A,252,3831115,0,0
2030,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831123,PEND. TEKNIK BANGUNAN,19,203,Tidak Ada,19,277,231,234,22,18,15,JAWA,A,225,3831123,0,0
2031,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831131,ILMU KEOLAHRAGAAN,94,185,Pendidikan Jasmani dan Olahraga,106,538,484,414,91,117,103,JAWA,A,247,3831131,0,0
2032,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831146,TEKNIK SIPIL,38,492,Tidak Ada,38,1169,1011,1021,41,19,13,JAWA,A,566,3831146,0,0
2033,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831154,PENDIDIKAN TEKNOLOGI INFORMASI,38,417,Tidak Ada,37,352,338,305,23,22,13,JAWA,A,441,3831154,0,0
2034,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831162,TEKNIK ELEKTRO,42,382,Tidak Ada,38,788,825,612,41,41,24,JAWA,A,470,3831162,0,0
2035,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831177,TEKNIK MESIN,46,508,Tidak Ada,45,896,826,939,44,48,36,JAWA,A,487,3831177,0,0
2036,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831185,SISTEM INFORMASI,57,892,Tidak Ada,59,753,1051,523,42,40,18,JAWA,A,1007,3831185,0,0
2037,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831193,TEKNIK INFORMATIKA,56,635,Tidak Ada,58,1404,1408,1260,42,39,17,JAWA,A,707,3831193,0,0
2038,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3831204,GIZI,37,746,Tidak Ada,37,1198,1292,NA,44,20,NA,JAWA,A,972,3831204,0,0
2039,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832014,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,38,483,Tidak Ada,42,1045,924,922,46,38,29,JAWA,A,545,3832014,0,0
2040,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832022,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,45,490,Tidak Ada,42,534,351,377,46,47,28,JAWA,A,569,3832022,0,0
2041,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832037,PENDIDIKAN LUAR SEKOLAH,43,426,Tidak Ada,43,341,320,270,46,47,31,JAWA,A,462,3832037,0,0
2042,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832045,PENDI. LUAR BIASA,44,360,Tidak Ada,42,525,450,452,47,46,27,JAWA,A,397,3832045,0,0
2043,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832053,PGSD,94,932,Tidak Ada,103,1906,1672,1642,112,100,43,JAWA,A,1064,3832053,0,0
2044,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832061,PSIKOLOGI,74,997,Tidak Ada,91,2448,1558,1153,101,113,29,JAWA,A,1645,3832061,0,0
2045,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832076,PG-PAUD,44,332,Tidak Ada,45,668,458,461,48,40,33,JAWA,A,436,3832076,0,0
2046,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832084,P. BAHASA DAN SASTRA INDONESIA,49,503,Tidak Ada,62,1101,1035,1114,66,62,52,JAWA,A,497,3832084,0,0
2047,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832092,P. BAHASA INGGRIS,41,393,Tidak Ada,44,1213,1108,967,47,46,33,JAWA,A,516,3832092,0,0
2048,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832103,P. BAHASA JERMAN,15,182,Tidak Ada,20,142,126,141,20,19,20,JAWA,A,183,3832103,0,0
2049,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832111,P. BAHASA JEPANG,38,304,Tidak Ada,30,463,381,365,48,44,31,JAWA,A,353,3832111,0,0
2050,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832126,P. BAHASA DAERAH (JAWA),47,554,Tidak Ada,43,841,888,760,46,44,34,JAWA,A,595,3832126,0,0
2051,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832134,P. SENI RUPA,23,160,"Seni Rupa, Desain, dan Kriya",35,290,308,247,40,36,31,JAWA,A,182,3832134,0,0
2052,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832142,P. SENDRATASIK,47,168,Sendratasik,45,311,283,273,50,48,49,JAWA,A,187,3832142,0,0
2053,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832157,SASTRA INDONESIA,20,300,Tidak Ada,23,423,348,318,22,19,17,JAWA,A,353,3832157,0,0
2054,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832165,SASTRA INGGRIS,33,427,Tidak Ada,36,1041,953,696,43,38,33,JAWA,A,600,3832165,0,0
2055,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832173,SASTRA JERMAN,13,189,Tidak Ada,19,204,176,108,21,18,15,JAWA,A,237,3832173,0,0
2056,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832181,PEND. PANCASILA DAN KEWARGANEGARAAN,45,469,Tidak Ada,42,570,552,396,62,56,38,JAWA,A,556,3832181,0,0
2057,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832196,P. GEOGRAFI,44,475,Tidak Ada,41,739,577,525,61,56,34,JAWA,A,582,3832196,0,0
2058,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832207,PEND. SEJARAH,45,511,Tidak Ada,43,751,591,500,61,57,35,JAWA,A,637,3832207,0,0
2059,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832215,SOSIOLOGI,38,658,Tidak Ada,47,1155,919,739,62,57,44,JAWA,A,866,3832215,0,0
2060,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832223,ILMU ADMINISTRASI NEGARA,48,525,Tidak Ada,47,1602,1417,1257,61,48,36,JAWA,A,698,3832223,0,0
2061,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832246,"PEND. JASMANI, KESEHATAN DAN REKREASI",89,353,Pendidikan Jasmani dan Olahraga,90,1198,1099,909,93,85,87,JAWA,A,498,3832246,0,0
2062,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832254,PEND. KEPELATIHAN OLAHRAGA,95,263,Pendidikan Jasmani dan Olahraga,91,901,773,601,90,101,98,JAWA,A,413,3832254,0,0
2063,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832262,P. EKONOMI,32,288,Tidak Ada,27,453,391,552,32,38,45,JAWA,A,239,3832262,0,0
2064,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832277,MANAJEMEN,83,990,Tidak Ada,70,2641,2425,2230,76,69,59,JAWA,A,1196,3832277,0,0
2065,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832285,AKUNTANSI,56,657,Tidak Ada,56,1575,1540,1426,40,36,28,JAWA,A,732,3832285,0,0
2066,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832293,PEND. TATA RIAS,40,451,Tidak Ada,37,643,489,378,21,32,34,JAWA,A,584,3832293,0,0
2067,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832304,MANAJEMEN PENDIDIKAN,45,425,Tidak Ada,45,720,570,515,44,43,27,JAWA,A,528,3832304,0,0
2068,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832312,ILMU HUKUM,99,846,Tidak Ada,46,1436,1154,1074,53,37,70,JAWA,A,1027,3832312,0,0
2069,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832327,PEND. BAHASA MANDARIN,24,330,Tidak Ada,40,216,149,167,42,19,23,JAWA,A,355,3832327,0,0
2070,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832335,PEND. TATA BOGA,40,716,Tidak Ada,40,934,904,670,22,44,36,JAWA,A,848,3832335,0,0
2071,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832343,PEND. TATA BUSANA,41,524,Tidak Ada,37,745,637,553,21,45,37,JAWA,A,620,3832343,0,0
2072,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832351,PEND. AKUNTANSI,31,304,Tidak Ada,27,432,483,479,31,46,34,JAWA,A,281,3832351,0,0
2073,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832366,PEND. TATA NIAGA,34,340,Tidak Ada,28,420,281,294,31,52,35,JAWA,A,403,3832366,0,0
2074,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832374,PEND. ADM. PERKANTORAN,33,713,Tidak Ada,28,966,777,609,32,48,37,JAWA,A,892,3832374,0,0
2075,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832382,ILMU KOMUNIKASI,36,773,Tidak Ada,45,1738,1399,1272,51,48,51,JAWA,A,1006,3832382,0,0
2076,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832397,SENI MUSIK,45,78,Musik,55,207,183,85,31,32,14,JAWA,A,139,3832397,0,0
2077,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832401,DESAIN KOMUNIKASI VISUAL,30,386,"Seni Rupa, Desain, dan Kriya",55,796,691,570,61,41,18,JAWA,A,499,3832401,0,0
2078,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832416,SENI RUPA MURNI,14,83,"Seni Rupa, Desain, dan Kriya",17,146,135,136,15,14,27,JAWA,A,88,3832416,0,0
2079,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832424,EKONOMI ISLAM,44,588,Tidak Ada,36,828,832,683,42,45,32,JAWA,A,661,3832424,0,0
2080,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832432,PEND. ILMU PENGETAHUAN SOSIAL,39,713,Tidak Ada,44,480,318,NA,40,12,NA,JAWA,A,580,3832432,0,0
2081,JAWA,-7.3133295,112.7249686,UNIVERSITAS NEGERI SURABAYA,3832447,EKONOMI,40,375,Tidak Ada,21,568,713,NA,23,21,NA,JAWA,A,286,3832447,0,0
2082,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841013,AGROEKOTEKNOLOGI,77,445,Tidak Ada,71,630,450,502,120,45,27,JAWA,Baik Sekali,509,3841013,0,0
2083,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841021,AGRIBISNIS,72,575,Tidak Ada,72,769,634,661,120,48,47,JAWA,Baik Sekali,629,3841021,0,0
2084,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841036,TEKNOLOGI INDUSTRI PERTANIAN,80,442,Tidak Ada,72,442,435,578,75,45,48,JAWA,Baik Sekali,374,3841036,0,0
2085,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841044,ILMU KELAUTAN,79,462,Tidak Ada,70,411,316,419,92,45,48,JAWA,Baik Sekali,458,3841044,0,0
2086,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841052,TEKNIK INDUSTRI,108,811,Tidak Ada,107,618,448,984,90,72,96,JAWA,Baik Sekali,628,3841052,0,0
2087,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841067,TEKNIK INFORMATIKA,106,843,Tidak Ada,107,768,744,986,89,72,72,JAWA,Baik Sekali,734,3841067,0,0
2088,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841075,TEKNIK ELEKTRO,88,243,Tidak Ada,66,311,363,382,68,72,39,JAWA,Baik Sekali,208,3841075,0,0
2089,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841083,PENDIDIKAN INFORMATIKA,73,404,Tidak Ada,97,256,263,331,70,60,36,JAWA,Baik Sekali,367,3841083,0,0
2090,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841091,PENDIDIKAN ILMU PENGETAHUAN ALAM,73,692,Tidak Ada,85,487,384,442,64,45,36,JAWA,Baik Sekali,715,3841091,0,0
2091,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841102,MANAJEMEN SUMBERDAYA PERAIRAN,50,354,Tidak Ada,51,267,218,NA,55,25,NA,JAWA,Baik Sekali,115,3841102,0,0
2092,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841117,TEKNIK MESIN,51,277,Tidak Ada,68,269,249,NA,43,24,NA,JAWA,Baik Sekali,39,3841117,0,0
2093,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841125,TEKNIK MEKATRONIKA,45,296,Tidak Ada,75,178,111,NA,47,24,NA,JAWA,Baik Sekali,12,3841125,0,0
2094,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3841133,SISTEM INFORMASI,105,754,Tidak Ada,112,421,475,NA,87,72,NA,JAWA,Baik Sekali,592,3841133,0,0
2095,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842016,ILMU HUKUM,212,1112,Tidak Ada,256,841,692,742,153,160,120,JAWA,Baik Sekali,1162,3842016,0,0
2096,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842024,SASTRA INGGRIS,101,375,Tidak Ada,94,375,312,332,76,68,41,JAWA,Baik Sekali,397,3842024,0,0
2097,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842032,SOSIOLOGI,100,655,Tidak Ada,117,608,465,522,74,68,41,JAWA,Baik Sekali,698,3842032,0,0
2098,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842047,ILMU KOMUNIKASI,98,668,Tidak Ada,91,678,560,555,73,68,41,JAWA,Baik Sekali,730,3842047,0,0
2099,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842055,MANAJEMEN,137,1122,Tidak Ada,158,1348,1195,1178,119,160,122,JAWA,Baik Sekali,1207,3842055,0,0
2100,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842063,AKUNTANSI,122,863,Tidak Ada,141,879,797,949,118,130,110,JAWA,Baik Sekali,828,3842063,0,0
2101,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842071,EKONOMI PEMBANGUNAN,132,827,Tidak Ada,153,684,599,931,94,115,101,JAWA,Baik Sekali,704,3842071,0,0
2102,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842086,PSIKOLOGI,98,544,Tidak Ada,91,760,556,625,76,68,41,JAWA,Baik Sekali,612,3842086,0,0
2103,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842094,PGSD,110,840,Tidak Ada,160,853,744,813,117,100,48,JAWA,Baik Sekali,860,3842094,0,0
2104,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842105,HUKUM BISNIS SYARIAH,93,441,Tidak Ada,116,345,334,333,100,68,41,JAWA,Baik Sekali,447,3842105,0,0
2105,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842113,EKONOMI SYARIAH,144,585,Tidak Ada,185,774,586,646,160,68,36,JAWA,Baik Sekali,649,3842113,0,0
2106,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842121,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,73,421,Tidak Ada,90,568,491,502,71,60,36,JAWA,Baik Sekali,454,3842121,0,0
2107,JAWA,-7.1277548,112.720892,UNIVERSITAS TRUNOJOYO MADURA,3842136,PENDIDIKAN GURU ANAK USIA DINI,75,253,Tidak Ada,68,290,237,300,78,60,36,JAWA,Baik Sekali,248,3842136,0,0
2108,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851015,AGRIBISNIS,110,1626,Tidak Ada,100,1248,1144,1032,57,46,47,JAWA,A,1734,3851015,0,0
2109,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851023,AGROTEKNOLOGI,132,1956,Tidak Ada,120,1238,1124,1096,91,70,100,JAWA,A,2027,3851023,0,0
2110,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851031,TEKNIK KIMIA,132,1751,Tidak Ada,120,894,1015,726,84,88,90,JAWA,A,1835,3851031,0,0
2111,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851046,TEKNIK INDUSTRI,110,1088,Tidak Ada,100,1599,1047,1048,74,42,34,JAWA,A,1364,3851046,0,0
2112,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851054,TEKNOLOGI PANGAN,66,738,Tidak Ada,60,1029,1033,877,30,28,28,JAWA,A,814,3851054,0,0
2113,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851062,INFORMATIKA,154,1334,Tidak Ada,100,1381,1298,1167,57,42,33,JAWA,A,1441,3851062,0,0
2114,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851077,SISTEM INFORMASI,110,859,Tidak Ada,61,1053,812,684,36,21,31,JAWA,A,1044,3851077,0,0
2115,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851085,ARSITEKTUR,66,800,Tidak Ada,40,761,723,629,25,25,23,JAWA,A,866,3851085,0,0
2116,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851093,TEKNIK LINGKUNGAN,66,953,Tidak Ada,60,1148,810,877,29,25,31,JAWA,A,1089,3851093,0,0
2117,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851104,TEKNIK SIPIL,66,878,Tidak Ada,60,1110,1001,1045,29,21,19,JAWA,A,911,3851104,0,0
2118,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3851112,DESAIN KOMUNIKASI VISUAL,66,330,"Seni Rupa, Desain, dan Kriya",40,438,381,339,18,18,20,JAWA,A,380,3851112,0,0
2119,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852011,EKONOMI PEMBANGUNAN,110,644,Tidak Ada,90,1478,642,1117,67,46,61,JAWA,A,825,3852011,0,0
2120,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852026,MANAJEMEN,220,2202,Tidak Ada,200,2550,2177,2127,115,105,113,JAWA,A,2414,3852026,0,0
2121,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852034,AKUNTANSI,176,1710,Tidak Ada,160,1498,1866,1754,94,112,116,JAWA,A,1582,3852034,0,0
2122,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852042,ADMINISTRASI PUBLIK,154,1224,Tidak Ada,100,1415,1113,1061,65,46,28,JAWA,A,1401,3852042,0,0
2123,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852057,ADMINISTRASI BISNIS,154,1322,Tidak Ada,100,1593,1447,1052,64,46,45,JAWA,A,1593,3852057,0,0
2124,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852065,ILMU KOMUNIKASI,154,1552,Tidak Ada,140,2128,1959,1820,78,67,62,JAWA,A,1706,3852065,0,0
2125,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852073,ILMU HUBUNGAN INTERNASIONAL,88,876,Tidak Ada,60,707,721,589,30,21,20,JAWA,A,935,3852073,0,0
2126,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852081,HUKUM,176,1182,Tidak Ada,120,1499,1232,1144,69,63,57,JAWA,A,1360,3852081,0,0
2127,JAWA,-7.3335377,112.7881841,UPN VETERAN JAWA TIMUR,3852096,PARIWISATA,63,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA,JAWA,A,32,3852096,0,0
2128,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861017,PENDIDIKAN MATEMATIKA,32,321,Tidak Ada,33,472,416,500,32,30,40,JAWA,A,307,3861017,0,0
2129,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861025,TEKNIK LINGKUNGAN,29,452,Tidak Ada,30,609,434,503,29,25,30,JAWA,A,505,3861025,0,0
2130,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861033,ARSITEKTUR,35,308,Tidak Ada,30,388,362,358,27,25,27,JAWA,A,323,3861033,0,0
2131,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861041,SISTEM INFORMASI,35,370,Tidak Ada,33,620,502,459,28,25,30,JAWA,A,451,3861041,0,0
2132,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861056,ILMU KELAUTAN,30,361,Tidak Ada,31,318,242,278,25,25,33,JAWA,A,381,3861056,0,0
2133,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861064,BIOLOGI,29,333,Tidak Ada,30,447,406,457,28,25,32,JAWA,A,328,3861064,0,0
2134,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861072,MATEMATIKA,32,297,Tidak Ada,30,254,249,325,24,25,27,JAWA,A,262,3861072,0,0
2135,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3861087,PENDIDIKAN ILMU PENGETAHUAN ALAM,17,322,Tidak Ada,15,NA,NA,NA,NA,NA,NA,JAWA,A,354,3861087,0,0
2136,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862013,PENDIDIKAN BAHASA INGGRIS,49,352,Tidak Ada,38,627,530,551,38,30,52,JAWA,A,390,3862013,0,0
2137,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862052,SOSIOLOGI,49,642,Tidak Ada,49,797,694,576,41,30,28,JAWA,A,753,3862052,0,0
2138,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862067,ILMU KOMUNIKASI,64,735,Tidak Ada,60,1053,1027,813,57,54,40,JAWA,A,855,3862067,0,0
2139,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862075,PSIKOLOGI,62,559,Tidak Ada,60,1242,1038,1051,48,56,53,JAWA,A,655,3862075,0,0
2140,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862237,SASTRA INGGRIS,57,391,Tidak Ada,54,547,465,415,55,49,52,JAWA,A,457,3862237,0,0
2141,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862245,ILMU EKONOMI,51,485,Tidak Ada,48,747,576,749,42,30,27,JAWA,A,484,3862245,0,0
2142,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862253,AKUNTANSI,60,592,Tidak Ada,60,736,713,717,42,30,26,JAWA,A,602,3862253,0,0
2143,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862261,MANAJEMEN,52,800,Tidak Ada,49,1300,1099,1107,41,30,36,JAWA,A,897,3862261,0,0
2144,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862276,ILMU POLITIK,51,426,Tidak Ada,49,415,318,312,49,30,36,JAWA,A,478,3862276,0,0
2145,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862284,HUBUNGAN INTERNASIONAL,53,639,Tidak Ada,54,479,475,374,43,30,36,JAWA,A,692,3862284,0,0
2146,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862311,SASTRA INDONESIA,33,410,Tidak Ada,32,NA,NA,NA,NA,NA,NA,JAWA,A,442,3862311,0,0
2147,JAWA,-7.32233,112.7320624,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3862326,HUKUM,18,385,Tidak Ada,18,NA,NA,NA,NA,NA,NA,JAWA,A,417,3862326,0,0
2148,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111022,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),82,301,Tidak Ada,52,770,758,739,33,37,44,KALIMANTAN,A,317,5111022,0,0
2149,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111045,TEKNIK SIPIL,72,537,Tidak Ada,97,1039,1044,1022,42,52,40,KALIMANTAN,A,546,5111045,0,0
2150,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111053,TEKNIK ELEKTRO,69,223,Tidak Ada,85,321,337,319,39,50,39,KALIMANTAN,A,224,5111053,0,0
2151,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111061,TEKNIK ARSITEKTUR,29,238,Tidak Ada,25,381,419,392,17,25,21,KALIMANTAN,A,233,5111061,0,0
2152,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111076,TEKNIK INFORMATIKA,41,616,Tidak Ada,35,1444,1415,1321,14,20,18,KALIMANTAN,A,678,5111076,0,0
2153,KALIMANTAN,-0.0606,109.3418673,UNIVERSITAS TANJUNGPURA,5111084,TEKNIK INDUSTRI,37,167,Tidak Ada,30,242,274,215,21,26,17,KALIMANTAN,A,181,5111084,0,0
